province_norm,year,votes_per100k_used,denuncies_per100k,ordres_per100k,feminicidis_per100k,atur_annual_mean_pct,immigracio_per100k
teruel,2018,119.00423208800365,1695.8103072540518,431.3903413190132,0.0,9.16,757.1644266599232
teruel,2019,6219.735124044021,1522.1040850587578,656.5939190449543,0.0,9.77,1028.9125163215815
teruel,2020,6216.951933475035,1230.5627027631726,447.4773464593355,0.0,10.585,604.8402132975351
teruel,2021,6208.894748210549,1459.8648880149565,387.3110927386618,0.0,8.385,805.1601754817182
teruel,2022,6214.773506694898,2020.3978170757168,514.4186323919721,0.0,8.94,2117.317269555363
teruel,2023,7354.531048679709,2710.1876397671904,666.4395835493092,0.0,9.3925,2053.374405758038
teruel,2024,7340.236052295117,2202.366435344286,487.7724319890029,0.0,7.197500000000001,
toledo,2000,39.57906500279381,,,,,
toledo,2003,39.57906500279381,1448.8445062108688,0.0,0.1790907918678453,11.6975,4675.34421250197
toledo,2004,61.444520645707065,1434.2856943927088,673.6268977305563,0.1740637978631928,10.46,5573.34874378157
toledo,2005,59.5885184910094,1306.5584507660417,660.0314654386593,0.1688060013909614,9.3875,6847.446640422961
toledo,2006,57.69982036231564,2296.5509237692204,768.241234285789,0.0,7.945,7558.676467463349
toledo,2007,55.44247176046339,1908.289042180256,797.8689987058187,0.3141216530337869,7.1025,9096.963071858469
toledo,2008,31.26489027977568,1898.4402126613784,1026.630772167634,0.0,12.1325,1181.0011679240265
toledo,2009,30.46574507787806,2302.5072722319383,1266.964879440602,0.1464699282590291,20.37,671.4181511393896
toledo,2010,30.039397825609743,2242.8454241909585,1213.1295275727011,0.0,21.735,583.7463750534355
toledo,2011,29.671431689374344,1850.18494716916,950.056418515544,0.0,23.87,557.9085064285724
toledo,2012,29.47916829061925,1788.5918453250715,691.6266406645285,0.0,28.7625,340.1442495071452
toledo,2013,29.563679882200105,1846.30866187394,571.3749669540597,0.0,32.0575,283.4133542553222
toledo,2014,29.816300055188822,2014.0337296894368,604.9268568889271,0.0,29.43,310.6342414403566
toledo,2015,29.95698004836324,2213.647996842996,711.478276148627,0.0,27.685,377.0546815702642
toledo,2016,30.06705821300487,1762.1030750794682,735.7756072317056,0.0,25.4,447.9702567408754
toledo,2017,30.10038768720488,2794.4157992304144,740.9326199927355,0.4341402070269934,20.9125,647.3030486772471
toledo,2018,30.09590174845614,2697.055810534723,871.0448486812785,0.289383670658232,19.4675,969.2906048697484
toledo,2019,1850.5435172819828,2593.374402274588,786.9153778773388,0.0,16.86,1222.0163988569625
toledo,2020,1828.4827296564088,2451.7871939522583,750.5760564819124,0.1418858329833482,18.8375,752.2786864777125
toledo,2021,1814.048423423424,2947.635135135135,681.3063063063063,0.0,16.4125,723.9583333333333
toledo,2022,1799.0839149026467,3176.0036520551885,812.4985167015911,0.418813668402882,15.185,2478.9581032766587
toledo,2023,1867.2925625622336,3167.7773036142207,936.9289520620644,0.1367779492061407,13.64,2396.896781888411
toledo,2024,1837.0079322895992,3195.7909750862864,758.9162568204907,0.0,13.87,
valencia,2000,30.67255509414893,,,,,
valencia,2003,30.67255509414893,1806.077384483554,0.0,0.2197174433678289,11.515,5452.859622525432
valencia,2004,39.412609967642894,2520.253343395394,985.9613575511976,0.3445911254001564,10.7775,6536.6352054969175
valencia,2005,38.57696124849382,1987.4513150316925,741.1835833317172,0.084321226772664,8.71,8208.966550612551
valencia,2006,37.82977016864222,3836.31079120034,799.1797348195128,0.1240320333398105,7.935,9553.939464098929
valencia,2007,37.0781449257039,3154.6815108918568,805.5885476754029,0.0810451255206642,7.9925,10170.109666211598
valencia,2008,41.38654437814933,4116.058335999277,784.5207981260301,0.2378537033226973,11.24,1078.8251137039806
valencia,2009,40.93467508101654,3893.4992677633554,697.9283682395542,0.1176283766695877,20.1875,707.8875707975792
valencia,2010,40.88196975909008,4039.248257327721,769.8654458464663,0.0783179497300576,21.7025,774.2904100062145
valencia,2011,40.79401406455692,3754.690432436086,681.8539707150558,0.1562989044619039,23.575,752.7745986146447
valencia,2012,40.74124082834279,3455.200635001409,652.484240086103,0.1170725311159275,26.6,530.6117351944224
valencia,2013,40.95826650806454,3499.499398964902,680.6761723322986,0.196160280211037,27.66,468.5484453120832
valencia,2014,41.23828619370619,3463.779038626528,715.7449672700728,0.1185008223957074,25.3775,572.714474638454
valencia,2015,41.284795489992,3602.137951325068,850.213700224931,0.1581792930651034,21.8075,642.8406470165803
valencia,2016,40.6100371704541,4078.02351819872,934.1100167862736,0.0791618658293452,20.7225,784.0982810396644
valencia,2017,40.52656089471271,4682.279267504136,879.6554689329942,0.1184987160664114,18.54,1035.5997792763917
valencia,2018,40.34726965779145,4845.998089600039,989.80582581541,0.0,15.1925,1319.1512287237954
valencia,2019,1494.9896881063228,4926.141159410758,1085.606726142099,0.0391491787285286,13.65,1604.68568690366
valencia,2020,1477.4511404621276,4573.145960735944,895.2842430747017,0.1934494907248707,15.285,955.3696548938464
valencia,2021,1472.5577201982228,4695.279231448808,974.8411544926564,0.0771235090579633,14.7125,1225.916738230856
valencia,2022,1463.4836175834182,4938.83085337877,1066.5605854700952,0.0383241317093099,12.5525,3079.343982843053
valencia,2023,1295.147131499401,5328.88494268193,907.4686817916464,0.1129160533129381,11.97,3270.876955000318
valencia,2024,1269.3632304464204,5233.863851663416,898.6250593918861,0.073778740508365,11.7025,
valladolid,2000,47.48215445805776,,,,,
valladolid,2003,47.48215445805776,1569.4938084462606,0.0,0.3973402046699394,13.1225,2249.938908943532
valladolid,2004,128.95122957860792,2484.23655145312,815.5720951908894,0.0,13.4325,2792.1002067564123
valladolid,2005,128.03821146500812,2021.5527721351204,466.6630065646544,0.0,9.095,3545.070234743257
valladolid,2006,127.10437546593585,2701.697904237656,613.1374926764132,0.1946468230718772,8.02,4047.291392133543
valladolid,2007,125.85501425264673,3039.408230879385,630.2387390599613,0.1927335593455539,7.0600000000000005,4449.639684610803
valladolid,2008,129.55363920167565,3175.1104820498776,604.9641301928466,0.5707208775404213,8.8775,655.5680480014306
valladolid,2009,128.7850707655998,2702.4062573280785,703.4955407460078,0.0,12.6375,443.088723647284
valladolid,2010,128.36873684031946,1988.6786691121445,931.1917180487196,0.1885003477831416,15.065,417.5282703396588
valladolid,2011,128.03615846401735,2807.018863241966,663.6822898355084,0.0,16.63,392.7570264777272
valladolid,2012,127.85274967896004,2168.427692792935,750.9706295386787,0.0,18.885,258.5216392186901
valladolid,2013,128.2853095424679,2452.679486406654,713.9520163964072,0.0,20.0575,235.2839230815601
valladolid,2014,128.85866418410328,3901.711682050234,836.3513886839008,0.3784395423909053,18.1475,239.7414501046385
valladolid,2015,129.17323439536116,3014.04213589176,811.8376552307573,0.0,16.0875,251.70760946056424
valladolid,2016,118.16974130356472,2618.7939443725472,848.1537883884888,0.0,14.1,308.7660982447981
valladolid,2017,118.55024522691856,2667.380517605668,783.9612990812357,0.0,13.825,380.6992552367659
valladolid,2018,119.0179102758528,2610.715451212255,787.0539227919297,0.0,10.99,486.0537884168698
valladolid,2019,6465.725105334852,2541.869763277571,812.7066590071145,0.0,10.8675,635.9477639039123
valladolid,2020,6460.499439436057,2217.2991568503985,716.0628445932456,0.0,10.605,430.4056025678436
valladolid,2021,6479.456274789172,2578.073857291386,833.6863183025915,0.3850745119180561,10.92,546.2281951557626
valladolid,2022,6494.737126513534,2499.237684258469,895.4797571397141,0.1929913269697659,8.5375,1476.7696339726492
valladolid,2023,6800.068286488674,2449.4900572187066,851.6629486335988,0.1918159794219817,9.3725,1596.2925807497318
valladolid,2024,6751.079761424142,2647.0341791147102,950.2662268908203,0.1904341136053748,10.005,
zamora,2000,122.41945356407544,,,,,
zamora,2003,122.41945356407544,1082.5521926740555,0.0,0.0,13.3975,1063.3293032714323
zamora,2004,184.9095517975342,1386.8216384815064,370.8350901434065,0.0,12.065,1332.4663581454183
zamora,2005,185.39079768974543,1191.7979851483635,509.31537826853145,0.0,10.2275,1893.1252610241315
zamora,2006,185.71523324098592,1882.6626666462585,408.1653477823867,0.0,9.1325,2391.848938004786
zamora,2007,185.844187008266,1598.0557838897596,326.7590101244237,0.0,8.397499999999999,2923.9825796602727
zamora,2008,128.97305839471872,1345.8058267274998,188.6167257155965,0.5097749343664773,9.485,491.9328116636505
zamora,2009,129.79417619174652,1503.1499456198314,312.94248014610827,0.0,14.205000000000002,299.60394820545446
zamora,2010,130.57997120014863,1388.3799309422918,366.4497215498242,0.0,17.1225,320.5144747640012
zamora,2011,121.41589614271038,1650.0108962983716,394.3422267882901,0.0,18.4525,343.4928343866422
zamora,2012,122.31712544300754,1589.077185242491,386.8148411445537,0.0,23.215,219.020835729146
zamora,2013,123.88949480617116,1307.7224451762513,243.5434513283707,0.5294422854964581,26.165,184.24591535276733
zamora,2014,125.72736504456874,1692.4837602153484,349.24268067935765,0.0,26.2725,154.20407593073176
zamora,2015,127.25344644750795,1832.667156103,685.2108654865813,0.0,21.9275,197.9498055850124
zamora,2016,101.62545496722026,1706.644868742993,745.6215445964531,0.0,18.887500000000003,226.44802465521903
zamora,2017,103.2298603591726,1733.5884158143658,852.76841166273,0.0,16.252499999999998,247.4150457521473
zamora,2018,104.74661565961904,1787.5237672348032,814.0633717024741,0.0,17.119999999999997,351.24272751078774
zamora,2019,7215.638306465572,1702.0736449762865,709.6781638375702,0.0,14.05,422.9220277178366
zamora,2020,7300.59952948319,1692.9264861267595,741.3850473727532,0.0,13.185,267.36563125726065
zamora,2021,7392.782194898471,1667.0114976502232,543.8477226376614,0.0,11.24,348.77190908284814
zamora,2022,7449.901112779088,1572.6642361855745,649.3197035766198,0.0,12.385,1161.626992637072
zamora,2023,7533.233089913555,2426.2102595745446,994.4466742947516,0.0,13.6375,1265.8227848101264
zamora,2024,7563.7732852941,2231.5386790012813,1184.9410236206263,0.0,12.88,
zaragoza,2000,74.88957202544424,,,,,
zaragoza,2003,74.88957202544424,928.7217442669074,0.0,0.1138139392483955,7.5275,5258.431621154369
zaragoza,2004,164.81572858015136,1123.1803239535948,371.7648013086121,0.2253120007930982,5.8825,6557.931095083917
zaragoza,2005,162.429582390546,917.0665417265276,249.80626136618488,0.3330750151549131,5.8475,7989.35936351585
zaragoza,2006,159.88354620175488,2466.5561433859248,750.7860303527383,0.1092847205753621,5.779999999999999,8398.20292205486
zaragoza,2007,157.22172131455844,2623.2277630132407,629.7466075894138,0.1074652913975108,5.6975,9792.882143889576
zaragoza,2008,141.41932242244704,2977.0285193888926,814.3910647273412,0.0,7.85,1633.806650162512
zaragoza,2009,139.2960138244334,2394.1180170269013,584.6102134600574,0.0,13.955,844.2307632823544
zaragoza,2010,138.95145647044788,2114.6128386620344,481.3418329250156,0.2057016380021434,15.8025,726.2296329665672
zaragoza,2011,138.7857327034043,2922.615910741564,557.8138627531349,0.2054563030398287,18.31,698.4487021838978
zaragoza,2012,138.55699707707296,2864.4684887954463,507.6662735244346,0.1025588431362494,19.92,473.4116199169273
zaragoza,2013,139.0193731882977,2708.3567004559545,507.3023758832772,0.2058021808857108,22.515,392.97926440126486
zaragoza,2014,139.6323256585509,2884.632279148894,582.9210338373258,0.0,20.85,418.3802030094849
zaragoza,2015,139.9924563650456,2268.27155427894,634.1627186928787,0.1036213592635422,16.605,485.88055358674967
zaragoza,2016,168.09523313579888,2795.3383255048584,756.1161044398388,0.3124446712561317,15.4125,666.0278908943209
zaragoza,2017,168.2410162007551,3396.091888364685,570.1848566407251,0.0,12.17,862.261267665828
zaragoza,2018,168.40725758067427,3530.9179656319816,529.0116455601107,0.2086830948955071,11.08,1299.7826565566663
zaragoza,2019,7317.48738962361,3754.894255094633,725.9186080588356,0.1035547229755828,10.2875,1411.8650930490965
zaragoza,2020,7256.865282313554,2800.5422392014293,499.1065376794627,0.0,12.0625,770.0207447573274
zaragoza,2021,7257.2826502232765,3429.243984701402,664.4866301592714,0.1027027249086972,11.235,804.6758496596432
zaragoza,2022,7293.236342018239,3802.312763963488,729.7055168626998,0.2064230599328712,9.76,2444.3586641950947
zaragoza,2023,8132.616542351421,4429.40068309568,691.2642375416724,0.1021069774803061,8.4975,2323.954807451767
zaragoza,2024,8063.472715621055,4372.506360331375,630.718097357362,0.1012388599289505,8.045,
