province_norm,year,province,population,population_imputed_from_nearest,denuncies,denuncies_per100k,ordres,ordres_per100k,feminicidis,feminicidis_per100k,immigracio,immigracio_per100k,votes,votes_per100k,atur_annual_mean_pct,n_quarters,atur_used_pct,unemployed_est,unemployed_per100k
teruel,2012,Teruel,142918.0,False,1270.0,888.6214472634657,550.0,384.8360598385088,0.0,0.0,559.0,391.1333771813207,0.0,0.0,16.24,4.0,16.24,23209.8832,16239.999999999998
teruel,2013,Teruel,141092.0,False,1300.0,921.3846284693674,400.0,283.5029626059592,0.0,0.0,477.0,338.0772829076064,0.0,0.0,19.7425,4.0,19.7425,27855.088099999997,19742.5
teruel,2014,Teruel,139470.0,False,1570.0,1125.6901125690113,410.0,293.9700293970029,0.0,0.0,433.0,310.4610310461031,0.0,0.0,20.0325,4.0,20.0325,27939.327749999997,20032.499999999996
teruel,2015,Teruel,137871.0,False,1430.0,1037.201441927599,660.0,478.70835781273803,0.0,0.0,445.0,322.7654836767703,0.0,0.0,17.025,4.0,17.025,23472.53775,17025.0
teruel,2016,Teruel,136377.0,False,1910.0,1400.529414784018,710.0,520.615646333326,0.0,0.0,674.0,494.2182332798053,160.0,117.32183579342558,13.445,4.0,13.445,18335.88765,13445.000000000002
teruel,2017,Teruel,135324.0,False,2000.0,1477.9344388282934,690.0,509.8873813957613,0.0,0.0,925.0,683.5446779580858,0.0,0.0,12.155,4.0,12.155,16448.6322,12155.0
teruel,2018,Teruel,134449.0,False,2280.0,1695.8103072540518,580.0,431.39034131901315,0.0,0.0,1018.0,757.1644266599232,0.0,0.0,9.16,4.0,9.16,12315.5284,9160.0
teruel,2019,Teruel,134025.0,False,2040.0,1522.1040850587578,880.0,656.5939190449543,0.0,0.0,1379.0,1028.9125163215817,8336.0,6219.735124044021,9.77,4.0,9.77,13094.242499999998,9770.0
teruel,2020,Teruel,134085.0,False,1650.0,1230.5627027631726,600.0,447.4773464593355,0.0,0.0,811.0,604.8402132975351,0.0,0.0,10.585,4.0,10.585,14192.897250000002,10585.000000000002
teruel,2021,Teruel,134259.0,False,1960.0,1459.8648880149563,520.0,387.31109273866184,0.0,0.0,1081.0,805.1601754817182,0.0,0.0,8.385,4.0,8.385,11257.61715,8385.0
teruel,2022,Teruel,134132.0,False,2710.0,2020.3978170757166,690.0,514.4186323919721,0.0,0.0,2840.0,2117.317269555363,0.0,0.0,8.94,4.0,8.94,11991.4008,8940.0
teruel,2023,Teruel,135046.0,False,3660.0,2710.1876397671904,900.0,666.4395835493092,0.0,0.0,2773.0,2053.374405758038,9932.0,7354.531048679709,9.3925,4.0,9.3925,12684.195549999999,9392.5
teruel,2024,Teruel,135309.0,False,2980.0,2202.366435344286,660.0,487.77243198900294,0.0,0.0,,,0.0,0.0,7.197500000000001,4.0,7.197500000000001,9738.865275000002,7197.500000000001
toledo,2000,,558376.0,True,,,,,,,,,221.0,39.57906500279381,,,,,
toledo,2003,Toledo,558376.0,False,8090.0,1448.8445062108688,0.0,0.0,1.0,0.17909079186784532,26106.0,4675.34421250197,0.0,0.0,11.6975,4.0,11.6975,65316.0326,11697.5
toledo,2004,Toledo,574502.0,False,8240.0,1434.2856943927088,3870.0,673.6268977305563,1.0,0.17406379786319282,32019.0,5573.34874378157,353.0,61.444520645707065,10.46,4.0,10.46,60092.90920000001,10460.000000000002
toledo,2005,Toledo,592396.0,False,7740.0,1306.5584507660417,3910.0,660.0314654386593,1.0,0.16880600139096147,40564.0,6847.446640422961,0.0,0.0,9.3875,4.0,9.3875,55611.174499999994,9387.499999999998
toledo,2006,Toledo,611787.0,False,14050.0,2296.5509237692204,4700.0,768.241234285789,0.0,0.0,46243.0,7558.676467463349,0.0,0.0,7.945,4.0,7.945,48606.477150000006,7945.000000000001
toledo,2007,Toledo,636696.0,False,12150.0,1908.2890421802556,5080.0,797.8689987058187,2.0,0.3141216530337869,57920.0,9096.963071858469,0.0,0.0,7.1025,4.0,7.1025,45221.3334,7102.500000000001
toledo,2008,Toledo,665283.0,False,12630.0,1898.4402126613786,6830.0,1026.630772167634,0.0,0.0,7857.0,1181.0011679240263,208.0,31.264890279775674,12.1325,4.0,12.1325,80715.459975,12132.5
toledo,2009,Toledo,682734.0,False,15720.0,2302.5072722319383,8650.0,1266.964879440602,1.0,0.14646992825902913,4584.0,671.4181511393896,0.0,0.0,20.37,4.0,20.37,139072.91580000002,20370.000000000004
toledo,2010,Toledo,692424.0,False,15530.0,2242.8454241909585,8400.0,1213.1295275727011,0.0,0.0,4042.0,583.7463750534355,0.0,0.0,21.735,4.0,21.735,150498.3564,21735.0
toledo,2011,Toledo,701011.0,False,12970.0,1850.18494716916,6660.0,950.0564185155439,0.0,0.0,3911.0,557.9085064285724,0.0,0.0,23.87,4.0,23.87,167331.32570000002,23870.000000000004
toledo,2012,Toledo,705583.0,False,12620.0,1788.5918453250715,4880.0,691.6266406645285,0.0,0.0,2400.0,340.14424950714516,0.0,0.0,28.7625,4.0,28.7625,202943.310375,28762.500000000004
toledo,2013,Toledo,703566.0,False,12990.0,1846.3086618739394,4020.0,571.3749669540597,0.0,0.0,1994.0,283.4133542553222,0.0,0.0,32.0575,4.0,32.0575,225545.67045,32057.5
toledo,2014,Toledo,697605.0,False,14050.0,2014.0337296894375,4220.0,604.9268568889271,0.0,0.0,2167.0,310.6342414403566,0.0,0.0,29.43,4.0,29.43,205305.1515,29430.0
toledo,2015,Toledo,694329.0,False,15370.0,2213.6479968429953,4940.0,711.478276148627,0.0,0.0,2618.0,377.0546815702642,0.0,0.0,27.685,4.0,27.685,192224.98364999998,27685.0
toledo,2016,Toledo,691787.0,False,12190.0,1762.1030750794682,5090.0,735.7756072317056,0.0,0.0,3099.0,447.9702567408754,0.0,0.0,25.4,4.0,25.4,175713.89800000002,25400.0
toledo,2017,Toledo,691021.0,False,19310.0,2794.4157992304144,5120.0,740.9326199927355,3.0,0.4341402070269934,4473.0,647.3030486772471,0.0,0.0,20.9125,4.0,20.9125,144509.766625,20912.499999999996
toledo,2018,Toledo,691124.0,False,18640.0,2697.055810534723,6020.0,871.0448486812785,2.0,0.28938367065823206,6699.0,969.2906048697484,0.0,0.0,19.4675,4.0,19.4675,134544.56470000002,19467.5
toledo,2019,Toledo,696390.0,False,18060.0,2593.3744022745877,5480.0,786.9153778773388,0.0,0.0,8510.0,1222.0163988569623,12887.0,1850.5435172819828,16.86,4.0,16.86,117411.354,16860.0
toledo,2020,Toledo,704792.0,False,17280.0,2451.7871939522583,5290.0,750.5760564819124,1.0,0.14188583298334828,5302.0,752.2786864777125,0.0,0.0,18.8375,4.0,18.8375,132765.193,18837.5
toledo,2021,Toledo,710400.0,False,20940.0,2947.635135135135,4840.0,681.3063063063063,0.0,0.0,5143.0,723.9583333333333,0.0,0.0,16.4125,4.0,16.4125,116594.40000000001,16412.500000000004
toledo,2022,Toledo,716309.0,False,22750.0,3176.0036520551885,5820.0,812.4985167015911,3.0,0.418813668402882,17757.0,2478.9581032766587,0.0,0.0,15.185,4.0,15.185,108771.52165000001,15185.000000000002
toledo,2023,Toledo,731112.0,False,23160.0,3167.7773036142207,6850.0,936.9289520620644,1.0,0.13677794920614078,17524.0,2396.896781888411,13652.0,1867.2925625622338,13.64,4.0,13.64,99723.6768,13640.0
toledo,2024,Toledo,743165.0,False,23750.0,3195.7909750862864,5640.0,758.9162568204907,0.0,0.0,,,0.0,0.0,13.87,4.0,13.87,103076.9855,13869.999999999998
valencia,2000,,2275650.0,True,,,,,,,,,698.0,30.672555094148926,,,,,
valencia,2003,Valencia,2275650.0,False,41100.0,1806.077384483554,0.0,0.0,5.0,0.21971744336782897,124088.0,5452.859622525432,0.0,0.0,11.515,4.0,11.515,262041.0975,11515.0
valencia,2004,Valencia,2321592.0,False,58510.0,2520.253343395394,22890.0,985.9613575511976,8.0,0.3445911254001564,151754.0,6536.6352054969175,915.0,39.412609967642894,10.7775,4.0,10.7775,250209.5778,10777.5
valencia,2005,Valencia,2371882.0,False,47140.0,1987.4513150316923,17580.0,741.1835833317172,2.0,0.08432122677266407,194707.0,8208.966550612551,0.0,0.0,8.71,4.0,8.71,206590.92220000003,8710.000000000002
valencia,2006,Valencia,2418730.0,False,92790.0,3836.31079120034,19330.0,799.1797348195128,3.0,0.12403203333981057,231084.0,9553.939464098927,0.0,0.0,7.935,4.0,7.935,191926.22549999997,7934.999999999999
valencia,2007,Valencia,2467761.0,False,77850.0,3154.6815108918568,19880.0,805.5885476754029,2.0,0.08104512552066429,250974.0,10170.109666211598,0.0,0.0,7.9925,4.0,7.9925,197235.797925,7992.5
valencia,2008,Valencia,2522559.0,False,103830.0,4116.058335999277,19790.0,784.5207981260301,6.0,0.2378537033226973,27214.0,1078.8251137039806,1044.0,41.38654437814933,11.24,4.0,11.24,283535.6316,11240.000000000002
valencia,2009,Valencia,2550405.0,False,99300.0,3893.4992677633554,17800.0,697.9283682395542,3.0,0.11762837666958777,18054.0,707.8875707975792,0.0,0.0,20.1875,4.0,20.1875,514863.009375,20187.5
valencia,2010,Valencia,2553693.0,False,103150.0,4039.248257327721,19660.0,769.8654458464663,2.0,0.07831794973005761,19773.0,774.2904100062145,0.0,0.0,21.7025,4.0,21.7025,554215.223325,21702.500000000004
valencia,2011,Valencia,2559199.0,False,96090.0,3754.690432436086,17450.0,681.8539707150558,4.0,0.1562989044619039,19265.0,752.7745986146447,0.0,0.0,23.575,4.0,23.575,603331.1642499999,23574.999999999996
valencia,2012,Valencia,2562514.0,False,88540.0,3455.200635001409,16720.0,652.484240086103,3.0,0.11707253111592755,13597.0,530.6117351944224,0.0,0.0,26.6,4.0,26.6,681628.724,26600.0
valencia,2013,Valencia,2548936.0,False,89200.0,3499.499398964902,17350.0,680.6761723322986,5.0,0.19616028021103707,11943.0,468.5484453120832,0.0,0.0,27.66,4.0,27.66,705035.6976000001,27660.0
valencia,2014,Valencia,2531628.0,False,87690.0,3463.779038626528,18120.0,715.7449672700728,3.0,0.11850082239570743,14499.0,572.714474638454,0.0,0.0,25.3775,4.0,25.3775,642463.8957000001,25377.500000000004
valencia,2015,Valencia,2528776.0,False,91090.0,3602.1379513250677,21500.0,850.213700224931,4.0,0.15817929306510345,16256.0,642.8406470165803,0.0,0.0,21.8075,4.0,21.8075,551462.8262,21807.5
valencia,2016,Valencia,2526469.0,False,103030.0,4078.0235181987196,23600.0,934.1100167862737,2.0,0.07916186582934523,19810.0,784.0982810396644,1026.0,40.6100371704541,20.7225,4.0,20.7225,523547.538525,20722.5
valencia,2017,Valencia,2531673.0,False,118540.0,4682.279267504136,22270.0,879.6554689329942,3.0,0.11849871606641142,26218.0,1035.5997792763915,0.0,0.0,18.54,4.0,18.54,469372.17419999995,18539.999999999996
valencia,2018,Valencia,2542923.0,False,123230.0,4845.998089600039,25170.0,989.80582581541,0.0,0.0,33545.0,1319.1512287237954,0.0,0.0,15.1925,4.0,15.1925,386333.576775,15192.5
valencia,2019,Valencia,2554332.0,False,125830.0,4926.141159410758,27730.0,1085.606726142099,1.0,0.03914917872852863,40989.0,1604.68568690366,38187.0,1494.9896881063228,13.65,4.0,13.65,348666.318,13650.000000000002
valencia,2020,Valencia,2584654.0,False,118200.0,4573.145960735944,23140.0,895.2842430747017,5.0,0.19344949072487072,24693.0,955.3696548938465,0.0,0.0,15.285,4.0,15.285,395064.36390000005,15285.000000000002
valencia,2021,Valencia,2593243.0,False,121760.0,4695.279231448808,25280.0,974.8411544926564,2.0,0.07712350905796332,31791.0,1225.916738230856,0.0,0.0,14.7125,4.0,14.7125,381530.876375,14712.5
valencia,2022,Valencia,2609322.0,False,128870.0,4938.83085337877,27830.0,1066.5605854700952,1.0,0.03832413170930993,80350.0,3079.343982843053,0.0,0.0,12.5525,4.0,12.5525,327535.14405,12552.5
valencia,2023,Valencia,2656841.0,False,141580.0,5328.88494268193,24110.0,907.4686817916465,3.0,0.11291605331293818,86902.0,3270.876955000318,34410.0,1295.147131499401,11.97,4.0,11.97,318023.8677,11970.0
valencia,2024,Valencia,2710808.0,False,141880.0,5233.8638516634155,24360.0,898.6250593918861,2.0,0.07377874050836503,,,0.0,0.0,11.7025,4.0,11.7025,317232.3062,11702.499999999998
valladolid,2000,,503347.0,True,,,,,,,,,239.0,47.482154458057764,,,,,
valladolid,2003,Valladolid,503347.0,False,7900.0,1569.4938084462606,0.0,0.0,2.0,0.3973402046699394,11325.0,2249.9389089435317,0.0,0.0,13.1225,4.0,13.1225,66051.71007500001,13122.5
valladolid,2004,Valladolid,506393.0,False,12580.0,2484.2365514531202,4130.0,815.5720951908894,0.0,0.0,14139.0,2792.1002067564123,653.0,128.95122957860792,13.4325,4.0,13.4325,68021.239725,13432.5
valladolid,2005,Valladolid,510004.0,False,10310.0,2021.5527721351204,2380.0,466.66300656465444,0.0,0.0,18080.0,3545.070234743257,0.0,0.0,9.095,4.0,9.095,46384.8638,9095.0
valladolid,2006,Valladolid,513751.0,False,13880.0,2701.697904237656,3150.0,613.1374926764132,1.0,0.19464682307187722,20793.0,4047.291392133543,0.0,0.0,8.02,4.0,8.02,41202.8302,8019.999999999999
valladolid,2007,Valladolid,518851.0,False,15770.0,3039.4082308793854,3270.0,630.2387390599613,1.0,0.19273355934555395,23087.0,4449.639684610803,0.0,0.0,7.0600000000000005,4.0,7.0600000000000005,36630.880600000004,7060.000000000001
valladolid,2008,Valladolid,525651.0,False,16690.0,3175.1104820498776,3180.0,604.9641301928466,3.0,0.5707208775404213,3446.0,655.5680480014306,681.0,129.55363920167565,8.8775,4.0,8.8775,46664.667525,8877.5
valladolid,2009,Valladolid,528788.0,False,14290.0,2702.4062573280785,3720.0,703.4955407460078,0.0,0.0,2343.0,443.088723647284,0.0,0.0,12.6375,4.0,12.6375,66825.5835,12637.499999999998
valladolid,2010,Valladolid,530503.0,False,10550.0,1988.6786691121445,4940.0,931.1917180487197,1.0,0.18850034778314165,2215.0,417.52827033965883,0.0,0.0,15.065,4.0,15.065,79920.27695,15065.0
valladolid,2011,Valladolid,531881.0,False,14930.0,2807.018863241966,3530.0,663.6822898355084,0.0,0.0,2089.0,392.75702647772715,0.0,0.0,16.63,4.0,16.63,88451.8103,16630.0
valladolid,2012,Valladolid,532644.0,False,11550.0,2168.427692792935,4000.0,750.9706295386787,0.0,0.0,1377.0,258.52163921869015,0.0,0.0,18.885,4.0,18.885,100589.81940000001,18885.0
valladolid,2013,Valladolid,530848.0,False,13020.0,2452.6794864066546,3790.0,713.9520163964072,0.0,0.0,1249.0,235.2839230815601,0.0,0.0,20.0575,4.0,20.0575,106474.8376,20057.5
valladolid,2014,Valladolid,528486.0,False,20620.0,3901.711682050234,4420.0,836.3513886839008,2.0,0.3784395423909053,1267.0,239.74145010463855,0.0,0.0,18.1475,4.0,18.1475,95906.99685,18147.5
valladolid,2015,Valladolid,527199.0,False,15890.0,3014.04213589176,4280.0,811.8376552307573,0.0,0.0,1327.0,251.70760946056424,0.0,0.0,16.0875,4.0,16.0875,84813.139125,16087.499999999998
valladolid,2016,Valladolid,524669.0,False,13740.0,2618.7939443725472,4450.0,848.1537883884888,0.0,0.0,1620.0,308.7660982447981,620.0,118.16974130356472,14.1,4.0,14.1,73978.329,14099.999999999998
valladolid,2017,Valladolid,522985.0,False,13950.0,2667.3805176056676,4100.0,783.9612990812357,0.0,0.0,1991.0,380.6992552367659,0.0,0.0,13.825,4.0,13.825,72302.67624999999,13824.999999999998
valladolid,2018,Valladolid,520930.0,False,13600.0,2610.715451212255,4100.0,787.0539227919297,0.0,0.0,2532.0,486.0537884168698,0.0,0.0,10.99,4.0,10.99,57250.207,10990.0
valladolid,2019,Valladolid,520483.0,False,13230.0,2541.869763277571,4230.0,812.7066590071145,0.0,0.0,3310.0,635.9477639039123,33653.0,6465.725105334852,10.8675,4.0,10.8675,56563.490025,10867.5
valladolid,2020,Valladolid,520904.0,False,11550.0,2217.2991568503985,3730.0,716.0628445932456,0.0,0.0,2242.0,430.4056025678436,0.0,0.0,10.605,4.0,10.605,55241.8692,10605.0
valladolid,2021,Valladolid,519380.0,False,13390.0,2578.073857291386,4330.0,833.6863183025915,2.0,0.38507451191805614,2837.0,546.2281951557626,0.0,0.0,10.92,4.0,10.92,56716.296,10920.0
valladolid,2022,Valladolid,518158.0,False,12950.0,2499.2376842584695,4640.0,895.4797571397141,1.0,0.19299132696976595,7652.0,1476.7696339726492,0.0,0.0,8.5375,4.0,8.5375,44237.73925,8537.5
valladolid,2023,Valladolid,521333.0,False,12770.0,2449.4900572187066,4440.0,851.6629486335988,1.0,0.1918159794219817,8322.0,1596.2925807497318,35451.0,6800.068286488674,9.3725,4.0,9.3725,48861.935425,9372.5
